document	label
오래 있을 건데 할인 안 되나요?	1
몇 시까지 하세요?	1
제휴 할인되어서 8400원이에요	0
이 제과점 문은 몇 시에 닫아요?	1
네 맞아요	0
토요일에는 두 시까지 해요	0
네 원하시는 요일 말해주시면 그 때 배달 해드려요	0
공장 부지 매입하려고 하는데 상담가능한가요?	1
지금 행사 중인데 케이크 주문하시면 아메리카노 한잔 공짜로 드려요	0
네, 전화 주세요	0
시티뷰 예약 가능한가요?	1
네 가능합니다	0
닭고기와 오리고기를 판매해요	0
네, 가능합니다.	0
아메리카노에 꿀이 들어간 거예요	0
런치 주문하시면 수프하고 에이드 한잔 같이 나와요	0
그 메뉴가 어떤 거 어떤 게 있어요?	1
여기도 앱주문 배달하시죠?	1
스킨은 어디에 있나요?	1
처방 병원 피부과 가서요?	1
밖에 진열된 9900원 제품은 향수인가요 샤워코롱인가요?	1
사분만 계세요	0
배달은 안 해요	0
네 훨씬 따듯하죠	0
그 제품은 만 육천원이에요	0
여기 카드 결제되죠?	1
43000원 짜리 탄력크림은 볼륨리프팅 라인이에요. 데이크림, 나이트크림은 각각 52000원, 48000원이에요	0
23도에서 24도 사이에요	0
조금 전에 돼지 그거 얼마예요?	1
깜빠뉴는 얼마에요?	1
오늘의 커피는 뭐에요?	1
각 방에 와이파이 비번이 적혀있어요	0
재질은 가죽이랑 스웨이드 두 종류 있습니다	0
사천 오백 원 결제 도와드릴게요	0
신상은 언제쯤 나와요?	1
네	0
그 제품이 인조 털이라 그래요	0
펜션에는 또 어떤 게 있죠?	1
이 약 드시면 졸음이 올 수도 있어요.	0
반지 좀 보려고요	1
네 당연히 가능합니다. 	0
여기 거는 다 만 원요	0
어디 사과가 맛있어요?	1
남자 고등학생 옷을 사려고요	1
한 줄은 포장하고 한 줄은 먹고 갈까요? 그렇게도 돼요?	1
네 카드로도 계산 가능합니다	0
아니요 사이즈 다양하게 나와요	0
검은색으로 염색한 지 얼마 안 됐는데 주황빛으로 염색하려면 탈색 몇 번 정도 해야 해요?	1
조카 선물해주려고 하는데 정확한 치수를 몰라서요	1
네 가능합니다	0
네 와이파이는 다 설치되어 있습니다	0
손잡이 교환 되는지도 모르고요?	1
좌측에 있어요	0
요즘 신학기엔 가방만 나오는 게 아니고 그렇구나	1
아니요, 배는 좀 더 비싸요. 배는 싼 거 사면 품질이 떨어져요.	0
요 아이밤은 가격이 얼마예요?	1
이거는 굽이 몇 센티예요? 한 4 센티인가?	1
옷장에 넣어주세요	0
간단하게 해 먹을 수 있는 전자레인지가 구비되어 있나요?	1
수강료는요?	1
이건 그냥 악세서리로 하는 거죠?	1
한 몇 살까지 쓸 수 있을까요?	1
이억이나 이억 사천오백 맥시멈 그 정도로 생각하셔야 해요	0
네, 총원 6명 일요일부터 2박 패밀리룸 예약되었어요	0
착용해봐도 되나요?	1
그럼 회원가입을 해야 하나요?	1
그럼 주로 많이 나가는 약은 어떤거에요?	1
주말에 문 여시지 않아요?	1
예, 가격 차이가 제법 많이 납니다	0
그거 따뜻한 물이에요	0
네, 그렇습니다.	0
여기 산에서 야생동물이 내려오고 그러진 않죠?	1
1000원 추가됩니다	0
삼 년째에요	0
네 이벤트 진행 중입니다	0
예, 일주일 끊어가지고 6일 있다 가시면 환불해드려요	0
비상구는 저 쪽에 있습니다	0
1순위는 영국으로 생각하고요. 2순위가 캐나다 그 다음이 뉴질랜드나 유럽, 동남아 순이에요	0
양갱이는 얼마예요?	1
결제 완료 되었어요	0
토요일날 찾으려 오면 되죠	1
롤케이크 종류도 있나요?	1
옆에 보시면 있어요	0
체크아웃 시간은 몇 시인가요?	1
네, 이 떡은 맛있어요	0
네, 조금 시식하고 가세요	0
원래 30000원인데 현재 할인 중인 상품으로 22000원이에요	0
울샴푸를 물에 몇 방울 떨어뜨려서 조물조물하면 됩니다	0
무료 몇 시간 할 수 있어요?	1
핫 소스 나오나요?	1
미니 백을 손님들이 많이 찾으세요	0
네, 영수증 드릴게요	0
대형 사이즈로 주문 제작할게요	1
예 이거는 소가죽이에요	0
여기 미세먼지 마스크는 어디에 있어요?	1
쓰레기통은 저 안에 있어요	0
요새 유행하는 여자 헤어스타일이 뭔가요?	1
혹시 배달 얼마나 걸리나요?	1
선행학습 해주시나요?	1
됩니다	0
1학년들은 영수 하는 거 같은데	1
사과는 한 상자에 삼만 원이요. 이만 원짜리도 있어요	0
네, 120만 원이에요	0
예, 가능해요	0
휴지는 이거 조금 잘라가지고 가세요	0
네 됩니다	0
상품권은 사용할 수 없습니다	0
재개발 예상 지역이 시세 올랐나요?	1
성인 2명하고 아이 2명인데, 토요일 방이 있을까요?	1
여기는 떡 판매만 하나요?	1
아 이 옆에 거는요	1
9시 반에서 10시 사이에 열어요	0
수퍼맥스는 하루에 두 알씩 먹는건가요?	1
네 3일 수업하는 겁니다	0
저희가 취소하는 분들이 있다고 해서 고객님들께 일일이 연락을 드리기는 어렵고 고객님께서 저희 쪽으로 문의를 해주시는 방법밖에는 지금 없으세요	0
셀프 바에 가시면 있어요	0
앱으로 배달 가능한가요?	1
저희 매장은 엘샤롱입니다	0
네 결제해 드리겠습니다	0
귤이 아주 싱싱해요. 한번 보세요.	0
현금으로 하시면 12만 원까지 드려요	0
네 4000원 입니다	0
지금 아파트 매매 하려면 계약금 내고, 잔금은 얼마 내야하죠?	1
매워요	0
이거 가죽 재질이 굉장히 뻣뻣하네요?	1
매직하고 커트까지 하면 얼마나 거리나요?	1
네, 예약하실 때 말씀해주시면 매일 침구 교체도 가능해요	0
네 식후 두 알씩 드시면 됩니다	0
네 기본으로 콜라와 감자튀김 나오고 콜라나 감자튀김은 다른 걸로 변경 가능하세요	0
쿠폰에 도장 찍어드릴게요	0
객실마다 인터넷 선 있나요?	1
9천 원입니다	0
여기 화장실은 어디 있어요?	1
지금부터 한 20분 정도 소요됩니다	0
액세서리용 글루로 되어있어요	0
네	0
한 번 볼 수 없어요?	1
A 사이트와 B 사이트 있어요	0
필요하시면 말씀해주세요	0
이거는 프리사이즈로 나오는 거죠?	1
꽃무늬 원피스는 벌써 나왔어요?	1
간단한 음식을 먹을 수 있나요?	1
아니요, 젊은 사람들은 별로 사가지 않아요	0
이것도 색상은 검은 색이죠?	1
카카오페이는 안돼요 삼성페이랑 엘지페이는 됩니다	0
제가 예약한 방이 이 방인가요?	1
아파트로 명목 변경 다 됐고 거의 다 된 상황이에요	0
수선 정도에 따라 금액이 다르기 때문에 정확히 말씀드리기 어렵습니다	0
여기 몇 시까지 저녁에 하시는 거예요?	1
너무 비싼 종합 비타민말고 좀 저렴한 종합 비타민으로 두 통 주세요	1
저희 열한 시부터 아홉 시까지 해요	0
지금 이 사무실이 역세권이라 출퇴근이 좋죠	0
충전기는 각 좌석에 여러 종류로 배치되어 있어요	0
거기 있는 떡들은 3팩에 만 원이에요	0
제품은 외국제품 써요?	1
딥 치즈는 체다치즈 노란색 들어가 있는 건데 조금 느끼할 수 있어요	0
애랑 몇 시쯤 오면 돼요?	1
가죽재질은 어떻게 닦아야하나요?	1
네 따뜻한 걸로 드리겠습니다	0
수공비는 육천 원이에요	0
여기 매장에 나이키 취리히 블랙 240사이즈 재고 있나요?	1
네 안내해드리겠습니다.	0
가방이 좀 큰 것 같아요	1
혹시 뭐 할인할 때는 없어요? 	1
계약금은 언제까지 드려야 되나요?	1
네, 항정살로 5근 드릴게요	0
한번 신어봐도 되나요?	1
설화수 건데 클렌징폼도 잘 나가요	0
네, 머리카락을 펴는 파마는 매직 스트레이트 파마 입니다	0
하루에 얼마인가요?	1
보통 잘 나가는 떡이 뭐예요?	1
혹시 미세먼지 마스크도 있나요?	1
여기는 얼마 이상 배달해줘요?	1
쿠폰 몇 개 모아야 음료가 무료에요?	1
텔레비전은 방마다 다 있어요	0
그 팬티는 운동용이에요	0
네. 제로페이 가능해요.	0
비타민을 따로 선물 하려는데 한 박스씩 포장 가능한가요?	1
염색은 할 수 있는데 머리가 더 상해요	0
배달은 한끼 기준이에요?	1
맵다 김밥은 닭이 들어가요?	1
네, 가장 기본 사이즈고 따뜻한 건 한 단계 작은 사이즈가 또 있어요	0
딸기 한 팩에 얼마인가요?	1
잠시만요 확인해볼게요	0
이 떡은 비지떡이에요	0
슬랙스 허리가 너무 커서 줄이려고 수선할 수 있죠?	1
1품 올라가는데 1년 정도씩 걸리는 건가요?	1
네. 쿠키 있습니다.	0
네 아직 전국적으로 입고된 색상은 화이트 한 가지입니다	0
무인 기계가 출입구에 있는거예요?	1
간단한 옷 수선은 이틀에서 삼일 정도 걸려요	0
네. 알겠습니다.	0
화요일 쉬는 날이죠?	1
카드결제 시 적립되는 포인트는 없어요	0
저희는 포인트 적립 제도가 없습니다	0
다음 주부터는 점심 장사해서요 열두 시 오픈하고 열두 시까지요	0
지금 주문하면 언제쯤 배달되나요?	1
어른 아이도 함께 먹을 수 있나요?	1
카드결제 가능한가요?	1
잠시만요, 사진 가져다드릴게요.	0
안에 갈비가 든 거는 아니죠?	1
시럽이 조금만 들어가도 많이 달아요?	1
다 오늘 만든 반찬이신가요?	1
많이 걷는 사람은 트래킹화 사야되나요?	1
네	0
불고기버거와 치즈버거 김치버거입니다	0
결제는 삼성페이 가능하세요	0
회화 5단계 교재 지금 살 수 있어요?	1
금방 나와요	0
네 알겠습니다	0
아침에 빨리 맡겨야 되는데 몇시에 문 열어요?	1
조식은 인당 만 오천 원씩인데 다섯 분, 만 원씩 해서 오만 원으로 해드릴게요	0
오트밀 라떼는 뭐 들어가는거에요?	1
요리종류도 다 됩니다 	0
저런 거는 가격이 얼마에요?	1
네 한 시간입니다	0
남색 원피스가 필요한데 어떤 종류가 있나요?	1
체크 아웃은 몇 시까지 하면 될까요?	1
세무 느낌의 스웨이드에요	0
네 가능합니다	0
수선하려면 오래 기다려야 하나요?	1
겨자랑 섞어 해물하고 먹으면 맛있어요	0
네	0
허리 백 사이즈요	0
그렇게나 많이 기다려야 해요?	1
여기 꽃무늬가 패션 장화예요	0
고기는 다 국산이죠?	1
지금 주문이 조금 밀려서 40분 정도 걸릴 거 같아요	0
네 콜라겐 제품도 따로 없습니다	0
이 티셔츠는 어떤 바지랑 어울려요?	1
그러지 않아요	0
어린이 2명 포함 총 5명인데 2박 3일 이용 가능한가요?	1
엘리베이터 있나요?	1
네 포인트 적립됐어요?	1
멥쌀은 사천 원 빼드리고, 찹쌀은 육천 원 빼드려요	0
네, 저희는 음료만 있어요	0
이 옷은 가볍고 따뜻한가요?	1
1시간에 1000원입니다	0
네 안 써요	0
아뇨 저희가 다 준비를 합니다	0
쿠폰 적립도 되나봐요?	1
11시보다 일찍 나가도 되죠?	1
샷은 500원을 추가로 내시면 가능하십니다	0
네 카운터에서 도와드릴게요	0
네 배달 됩니다	0
네. 가격은 같고, 선물용이에요	0
오월 오일 오전이나 하루 전에 연락을 한번 주시면 취소 건이 있는지 확인을 해보고 예약을 도와드릴 수밖에 없어요	0
#주소# 입주는 이른 시일 내 할 수 있어요 	0
피부관리하는데 한 얼마쯤 해요?	1
여기 화장실은 어디 있어요?	1
빈 상가가 그렇게 또 많지도 않아요	0
안됩니다	0
족발은 낱개로 포장 가능해요?	1
더 저렴한 건 없나요?	1
모히토커피라떼는 뭐에요?	1
짜장면 한 그릇에 얼마인가요?	1
계산 도와드리겠습니다	0
세면도구 세트는 얼마에요?	1
4만 5천 원까지 해드릴게요	0
이거 딸기 언제 들어온 거예요?	1
결제는 현금이랑 카드 둘 다 가능한가요?	1
키즈시설은 따로 없어요	0
네 충분하세요	0
네, 기름이 적은 부위로 드릴게요	0
할인 가능한가요?	1
요즘 유행하는 제품 말고 다른 걸로 보여주실래요?	1
거의다 여자애네?	1
시식용 청포도가 있는데 한번 드셔보세요.	0
갈색이랑 검은색이 있어요	0
몇 시에서 몇 시까지 하시나요?	1
처음에 오픈할 때는 체인이였는데 지금은 아니죠	0
룸서비스 조식은 일곱시부터 여덟시까지 이용이 가능하시고, 중식과 석식은 오전 열시에서 밤 아홉시까지 가능하세요	0
저런 제품을 입으시면 되겠네요	0
파인애플 값은 오천 원만 주세요.	0
네 지금 사시는 분께 연락해보겠습니다 	0
맡기면 며칠 정도 걸려요?	1
배달은 얼마 이상 사야되나요?	1
목살이에요	0
프린트는 한 장에 얼마예요?	1
짜장면 계산은 어떻게 하나요?	1
네 자리로 가져다드리겠습니다	0
네	0
3300원입니다	0
언제가 학원 휴일입니까?	1
납품 가능하신가요?	1
혼자 하기 때문에 시간은 없어요	0
만오천 원입니다	0
얼만데요?	1
주택 지을만한 땅 매물 있습니까?	1
예 스프레이 뿌린 것처럼 약간 굳어있습니다	0
네 그럼 이 사이에서 알아본 뒤에 연락드리도록 하겠습니다	0
주변에 영화관 있어요?	1
잘 나가는거 어떤 거 있어요?	1
요즘 유행하는 가방 있나요?	1
이건 뭘로 튀긴 건가요?	1
주차장은 어디있죠?	1
월요일날 쉬어요 월요일은 포장만 가능하시고 홀에서 식사는 안되시고요	0
네, 샷 추가 가능합니다	0
가격은 13000원이에요	0
한평에 얼마쯤 하나요?	1
물은 셀프예요?	1
요 미색 티도 가격이 비슷한가요?	1
주차 시설은 구비되어 있나요?	1
그런 거 많았는데 다 빠졌어요	0
주말에는 4명 얼마에요?	1
죄송하지만 없습니다	0
한 선생님이 몇 명 맡나요?	1
이용요금 좀 깎아주실 수는 없나요?	1
신상은 다음 주돼야 들어와요	0
맛있게 해드리겠습니다	0
몇 정에 얼마에요?	1
선물할 거라 예쁘게 포장 부탁드립니다	1
오늘 숙박은 어렵고 대실로 4시간 정도 사용하실 수 있는 방만 있어요	0
삼십 프로 해서 삼십육만 구천 원입니다	0
그거 이만 원이요	0
앞쪽 매대에 있는 상품이 세일 중입니다	0
연세 드신 분한테 선물할 가방 보여주세요	1
중개 수수료는 카드로만 결제해야 해요?	1
배달하시는 거예요?	1
네 4500원입니다	0
단체석은 예약해야 되나요?	1
이 5번 엘리자베스가 좋아요	0
여기는 쿠폰 뭐 그런 건 없어요?	1
여기 바나나가 너무 까만데 상한 거 아니에요?	1
그건 오천 원이구요, 옆에 있는 건 삼천 원이에요.	0
성인도 수강 되는건가요?	1
공깃밥 하나 천 원이요	0
저 따라오시면 됩니다	0
그럼 한 명당 500원씩 할인되셔서 총 27000원 결제해드리겠습니다	0
우유랑 페이스트리, 정말 어울려요	0
꽃무늬 원피스 있어요?	1
12일 정도요	0
네, 원단이 다 붙어있어서 찢어서 붙여야 되기 때문에 수선이 어렵고, 가격은 비싸요	0
